name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"New York City, NY",2016-01-18T22:00:00,-6.6,-14.4,-17.6,41.49,0.0,0,,0.0,0.06,43.3,24.8,282.0,1015.6,6.1,16.0,0.0,0.0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-18T23:00:00,-7.1,-14.2,-17.1,44.98,0.0,0,,0.0,0.06,42.4,19.9,268.0,1015.2,0.0,16.0,0.0,0.0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-19T00:00:00,-7.5,-15.3,-17.0,46.72,0.0,0,,0.0,0.05,40.6,23.1,281.0,1015.1,0.0,16.0,0.0,0.0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-19T01:00:00,-7.6,-15.9,-17.0,47.01,0.0,0,,0.0,0.05,46.3,26.8,276.0,1015.4,0.0,16.0,0.0,0.0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-19T02:00:00,-8.0,-15.9,-16.9,49.02,0.0,0,,0.0,0.04,45.4,23.1,273.0,1015.7,0.0,16.0,0.0,0.0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-19T03:00:00,-8.0,-16.3,-17.2,47.57,0.0,0,,0.0,0.03,45.6,25.6,282.0,1015.6,0.0,16.0,0.0,0.0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-19T04:00:00,-8.1,-15.7,-16.9,49.36,0.0,0,,0.0,0.03,43.3,21.1,275.0,1015.8,0.0,16.0,0.0,0.0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-19T05:00:00,-8.1,-15.8,-16.9,49.36,0.0,0,,0.0,0.02,43.1,21.8,282.0,1015.8,0.0,16.0,0.0,0.0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-19T06:00:00,-8.1,-15.8,-16.9,49.36,0.0,0,,0.0,0.01,45.2,21.6,283.0,1016.2,0.0,16.0,0.0,0.0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-19T07:00:00,-8.5,-16.6,-16.9,50.69,0.0,0,,0.0,0.01,47.5,24.2,281.0,1016.6,10.5,16.0,0.0,0.0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-19T08:00:00,-8.5,-17.2,-16.7,51.52,0.0,0,,0.0,2.0,41.5,27.6,287.0,1016.9,10.5,16.0,25.1,0.1,0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-19T09:00:00,-7.5,-15.2,-16.3,49.35,0.0,0,,0.0,2.0,39.1,22.8,297.0,1016.6,10.5,16.0,168.7,0.6,2,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-19T10:00:00,-6.3,-14.7,-16.0,46.14,0.0,0,,0.0,2.0,49.4,30.3,282.0,1016.5,10.5,16.0,320.7,1.2,3,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-19T11:00:00,-4.8,-13.6,-16.0,41.14,0.0,0,,0.0,2.0,54.4,38.4,300.0,1016.2,10.5,16.0,439.6,1.6,4,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-19T12:00:00,-3.9,-11.4,-16.1,38.01,0.0,0,,0.0,2.1,47.5,29.1,296.0,1015.8,10.5,16.0,507.9,1.8,5,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-19T13:00:00,-3.3,-10.3,-15.4,38.71,0.0,0,,0.0,2.1,53.3,26.0,290.0,1015.4,27.1,16.0,514.8,1.9,5,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-19T14:00:00,-2.8,-9.7,-15.6,36.7,0.0,0,,0.0,2.0,48.9,26.8,306.0,1014.9,10.5,16.0,454.6,1.6,5,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-19T15:00:00,-2.3,-9.0,-15.6,35.39,0.0,0,,0.0,2.0,51.5,26.5,284.0,1015.4,14.1,16.0,350.2,1.3,4,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-19T16:00:00,-1.8,-7.9,-15.8,33.36,0.0,0,,0.0,2.0,47.3,22.8,304.0,1015.9,19.2,16.0,199.7,0.7,2,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-19T17:00:00,-1.8,-8.0,-15.9,33.34,0.0,0,,0.0,2.0,48.3,23.1,300.0,1016.9,19.2,16.0,47.0,0.2,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-19T18:00:00,-2.0,-8.7,-15.9,33.81,0.0,0,,0.0,2.0,44.4,26.2,302.0,1017.6,14.1,16.0,0.0,0.0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-19T19:00:00,-2.4,-8.0,-15.9,34.68,0.0,0,,0.0,1.6,39.3,18.0,302.0,1018.3,4.4,16.0,0.0,0.0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-19T20:00:00,-2.5,-9.0,-14.4,39.67,0.0,0,,0.0,1.6,43.1,23.6,305.0,1018.9,6.1,16.0,0.0,0.0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-19T21:00:00,-2.5,-9.0,-13.3,43.52,0.0,0,,0.0,1.6,40.7,23.8,306.0,1018.9,10.5,16.0,0.0,0.0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-19T22:00:00,-2.5,-7.5,-12.4,46.6,0.0,0,,0.0,1.6,37.2,14.8,292.0,1019.3,24.3,16.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-19T23:00:00,-2.1,-7.3,-11.7,47.84,0.0,0,,0.0,1.6,46.4,16.4,294.0,1020.2,89.5,16.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-20T00:00:00,-1.9,-7.6,-11.0,50.02,0.0,0,,0.0,1.6,35.8,19.6,302.0,1020.1,77.2,16.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-20T01:00:00,-1.6,-9.2,-10.6,50.56,0.0,0,,0.0,1.6,45.1,36.3,306.0,1020.0,27.1,16.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-20T02:00:00,-1.9,-7.0,-10.6,51.72,0.0,0,,0.0,1.6,37.9,16.4,282.0,1020.6,10.5,16.0,0.0,0.0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-20T03:00:00,-1.9,-7.3,-10.1,53.43,0.0,0,,0.0,1.6,50.0,17.7,304.0,1020.9,10.5,16.0,0.0,0.0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-20T04:00:00,-1.9,-6.0,-9.7,55.12,0.0,0,,0.0,1.6,81.7,11.6,302.0,1021.4,10.5,16.0,0.0,0.0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-20T05:00:00,-2.4,-6.5,-9.6,57.66,0.0,0,,0.0,1.6,32.4,11.0,296.0,1022.4,10.5,16.0,0.0,0.0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-20T06:00:00,-2.0,-2.0,-9.2,58.17,0.0,0,,0.0,1.6,29.9,4.8,341.0,1022.5,32.3,16.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-20T07:00:00,-1.9,-5.6,-9.0,58.3,0.0,0,,0.0,1.6,27.4,10.2,309.0,1023.0,27.1,16.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-20T08:00:00,-1.4,-5.8,-8.8,57.08,0.0,0,,0.0,1.6,23.8,13.4,309.0,1023.1,42.1,16.0,24.8,0.1,0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-20T09:00:00,-0.7,-5.4,-8.9,53.7,0.0,0,,0.0,1.6,35.3,15.9,322.0,1023.2,34.2,16.0,163.1,0.6,2,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-20T10:00:00,-0.2,-5.2,-9.2,50.39,0.0,0,,0.0,1.6,34.1,18.6,306.0,1022.7,34.2,16.0,313.3,1.1,3,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-20T11:00:00,0.9,-3.7,-8.9,47.68,0.0,0,,0.0,1.6,34.1,17.4,310.0,1022.5,34.2,16.0,436.1,1.6,4,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-20T12:00:00,1.9,-2.4,-8.9,44.57,0.0,0,,0.0,1.5,35.3,17.0,320.0,1021.3,34.2,16.0,481.7,1.7,5,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-20T13:00:00,2.6,-1.8,-8.5,43.68,0.0,0,,0.0,1.5,33.5,18.9,310.0,1020.4,34.2,16.0,468.1,1.7,5,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-20T14:00:00,2.5,-1.0,-9.4,40.9,0.0,0,,0.0,1.5,23.8,13.2,309.0,1019.6,34.2,16.0,442.2,1.6,4,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-20T15:00:00,2.5,-0.2,-9.0,42.22,0.0,0,,0.0,1.5,19.8,9.9,312.0,1019.3,36.7,16.0,281.8,1.0,3,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-20T16:00:00,2.5,-0.4,-9.6,40.73,0.0,0,,0.0,1.5,15.5,10.2,318.0,1018.8,36.7,16.0,130.4,0.5,1,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-20T17:00:00,1.9,0.3,-9.4,42.79,0.0,0,,0.0,1.5,8.3,5.6,329.0,1018.8,36.7,16.0,31.0,0.1,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-20T18:00:00,1.5,-1.4,-8.9,45.94,0.0,0,,0.0,1.5,9.0,9.5,302.0,1019.0,52.6,16.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-20T19:00:00,1.3,-2.1,-8.8,46.92,0.0,0,,0.0,0.7,9.0,11.6,316.0,1018.9,90.6,16.0,0.0,0.0,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-20T20:00:00,0.9,-2.1,-8.8,48.25,0.0,0,,0.0,0.7,10.1,9.3,314.0,1018.7,91.4,16.0,0.0,0.0,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-20T21:00:00,0.8,-2.2,-8.5,49.87,0.0,0,,0.0,0.7,10.8,9.1,320.0,1018.4,100.0,16.0,0.0,0.0,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-20T22:00:00,0.3,-3.4,-8.9,50.07,0.0,0,,0.0,0.8,10.8,11.6,330.0,1018.6,100.0,16.0,0.0,0.0,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-20T23:00:00,-0.3,-3.7,-8.9,51.95,0.0,0,,0.0,0.8,10.4,10.3,308.0,1018.3,100.0,16.0,0.0,0.0,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-21T00:00:00,-0.5,-3.3,-8.9,52.91,0.0,0,,0.0,0.8,11.2,7.9,342.0,1018.3,93.1,16.0,0.0,0.0,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-21T01:00:00,-1.0,-3.7,-9.9,50.78,0.0,0,,0.0,0.8,12.2,7.4,353.0,1018.1,100.0,16.0,0.0,0.0,0,,Overcast,cloudy,"72505394728,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-21T02:00:00,-1.0,-5.1,-9.9,51.01,0.0,0,,0.0,0.8,12.2,12.4,355.0,1018.1,69.2,16.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-21T03:00:00,-1.4,-5.3,-10.2,51.47,0.0,0,,0.0,0.8,13.3,11.3,348.0,1018.2,69.2,16.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-21T04:00:00,-1.9,-5.9,-10.4,52.34,0.0,0,,0.0,0.8,15.1,11.3,318.0,1018.2,100.0,16.0,0.0,0.0,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-21T05:00:00,-2.5,-7.4,-10.4,54.55,0.0,0,,0.0,0.8,17.6,14.2,308.0,1018.6,38.4,16.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-21T06:00:00,-2.6,-6.8,-10.7,53.89,0.0,0,,0.0,0.8,20.9,11.4,332.0,1019.2,19.2,16.0,0.0,0.0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-21T07:00:00,-2.6,-7.4,-10.3,55.87,0.0,0,,0.0,0.8,42.5,13.9,326.0,1020.3,10.5,16.0,0.0,0.0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-21T08:00:00,-2.4,-5.5,-10.3,54.98,0.0,0,,0.0,0.8,29.5,7.7,342.0,1020.7,4.4,16.0,25.8,0.1,0,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-21T09:00:00,-1.8,-6.6,-10.4,51.73,0.0,0,,0.0,0.8,38.9,15.4,309.0,1020.8,4.4,16.0,168.0,0.6,2,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-21T10:00:00,-0.9,-5.1,-11.0,46.08,0.0,0,,0.0,0.8,30.1,13.3,334.0,1021.2,4.4,16.0,324.1,1.2,3,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-21T11:00:00,0.4,-3.7,-11.1,41.68,0.0,0,,0.0,0.8,35.9,14.1,316.0,1021.6,4.4,16.0,443.2,1.6,4,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-21T12:00:00,1.1,-3.8,-10.9,40.37,0.0,0,,0.0,0.8,41.1,20.3,292.0,1021.5,10.5,16.0,509.3,1.8,5,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-21T13:00:00,2.0,-1.8,-11.0,37.63,0.0,0,,0.0,0.8,28.6,14.5,314.0,1020.3,19.2,16.0,511.6,1.8,5,,Clear,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-21T14:00:00,2.2,-1.6,-11.4,35.71,0.0,0,,0.0,0.8,30.3,14.9,304.0,1019.6,25.4,16.0,461.2,1.7,5,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-21T15:00:00,2.1,-2.4,-11.4,35.91,0.0,0,,0.0,0.8,40.7,19.0,315.0,1019.9,25.4,16.0,354.7,1.3,4,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-21T16:00:00,1.5,-2.7,-10.7,39.79,0.0,0,,0.0,0.8,43.1,15.9,318.0,1020.4,42.1,16.0,195.7,0.7,2,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-21T17:00:00,0.4,-4.7,-11.6,40.32,0.0,0,,0.0,0.8,37.4,19.8,309.0,1021.3,25.4,16.0,49.8,0.2,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-21T18:00:00,-0.3,-5.9,-11.4,42.69,0.0,0,,0.0,0.8,38.9,22.3,322.0,1021.8,34.2,16.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-21T19:00:00,-0.4,-5.6,-10.6,46.08,0.0,0,,0.0,0.4,28.1,19.4,314.0,1022.6,25.4,16.0,0.0,0.0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-21T20:00:00,-0.9,-5.2,-10.7,47.52,0.0,0,,0.0,0.4,35.3,13.3,314.0,1022.9,19.2,16.0,0.0,0.0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-21T21:00:00,-1.3,-6.8,-11.5,45.93,0.0,0,,0.0,0.4,30.9,19.0,309.0,1023.3,8.0,16.0,0.0,0.0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-21T22:00:00,-1.9,-6.8,-12.1,45.85,0.0,0,,0.0,0.4,38.5,15.1,320.0,1023.3,8.0,16.0,0.0,0.0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-21T23:00:00,-2.5,-7.7,-13.5,42.54,0.0,0,,0.0,0.4,30.2,15.8,320.0,1023.7,14.1,16.0,0.0,0.0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-22T00:00:00,-3.0,-8.5,-14.4,41.3,0.0,0,,0.0,0.4,46.4,16.6,318.0,1024.3,4.4,16.0,0.0,0.0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-22T01:00:00,-4.1,-7.9,-15.4,41.01,0.0,0,,0.0,0.4,38.9,9.1,345.0,1024.0,4.4,16.0,0.0,0.0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-22T02:00:00,-4.7,-9.6,-15.1,44.05,0.0,0,,0.0,0.4,37.1,12.4,334.0,1024.0,4.4,16.0,0.0,0.0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-22T03:00:00,-5.3,-11.3,-15.2,45.74,0.0,0,,0.0,0.4,24.1,17.2,348.0,1023.9,8.0,16.0,0.0,0.0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-22T04:00:00,-5.4,-9.9,-15.0,46.53,0.0,0,,0.0,0.4,20.5,10.7,314.0,1024.2,8.0,16.0,0.0,0.0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-22T05:00:00,-5.8,-5.8,-14.7,49.62,0.0,0,,0.0,0.4,15.8,4.3,342.0,1024.5,8.0,16.0,0.0,0.0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-22T06:00:00,-5.5,-10.7,-14.6,48.92,0.0,0,,0.0,0.4,14.8,12.8,353.0,1025.5,8.0,16.0,0.0,0.0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-22T07:00:00,-6.0,-12.7,-15.1,48.62,0.0,0,,0.0,0.4,29.5,19.8,11.0,1026.2,10.5,16.0,0.0,0.0,0,,Clear,clear-night,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-22T08:00:00,-5.5,-10.1,-15.1,46.93,0.0,0,,0.0,0.4,17.6,10.9,12.0,1025.7,34.2,16.0,27.4,0.1,0,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-22T09:00:00,-4.8,-10.4,-15.2,44.04,0.0,0,snow,0.16,0.16,31.7,15.6,28.0,1025.9,34.2,16.0,162.6,0.6,2,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-22T10:00:00,-3.5,-7.8,-15.4,39.31,0.0,0,snow,0.16,0.31,35.3,11.3,22.0,1026.1,34.2,16.0,282.5,1.0,3,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-22T11:00:00,-3.3,-8.9,-15.3,39.13,0.0,0,snow,0.16,0.47,27.7,17.2,34.0,1025.4,38.4,16.0,367.0,1.3,4,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-22T12:00:00,-2.1,-6.3,-15.4,35.65,0.0,0,snow,0.16,0.62,28.1,11.8,360.0,1024.2,38.4,16.0,353.9,1.3,4,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-22T13:00:00,-1.6,-6.6,-14.9,35.82,0.0,0,"rain,snow",0.16,0.78,15.5,15.8,31.0,1023.2,38.4,16.0,346.9,1.2,3,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-22T14:00:00,-1.6,-1.6,-15.2,34.68,0.0,0,"rain,snow",0.16,0.93,18.0,4.7,6.0,1022.6,38.4,16.0,224.1,0.8,2,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-22T15:00:00,-1.6,-5.8,-15.3,34.45,0.0,0,"rain,snow",0.16,1.09,14.8,12.7,352.0,1022.0,38.4,16.0,168.1,0.6,2,,Partially cloudy,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-22T16:00:00,-1.5,-5.5,-15.0,34.99,0.0,0,"rain,snow",0.16,1.24,15.1,11.4,18.0,1021.8,93.1,16.0,80.6,0.3,1,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-22T17:00:00,-1.6,-5.9,-14.6,36.44,0.0,0,"rain,snow",0.16,1.4,13.0,12.4,18.0,1021.7,93.1,16.0,21.8,0.1,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-22T18:00:00,-1.6,-5.1,-14.5,36.82,0.0,0,"rain,snow",0.16,1.55,9.0,9.6,26.0,1021.7,93.1,16.0,0.0,0.0,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-22T19:00:00,-2.0,-6.5,-14.5,37.88,0.0,0,snow,0.16,1.71,11.2,13.1,22.0,1022.0,100.0,16.0,0.0,0.0,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-22T20:00:00,-2.0,-7.1,-14.4,38.13,0.0,0,snow,0.16,1.86,16.2,16.1,28.0,1021.6,100.0,16.0,0.0,0.0,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-22T21:00:00,-2.0,-6.6,-13.9,39.7,0.0,0,snow,0.16,2.02,20.5,13.5,30.0,1020.9,100.0,16.0,0.0,0.0,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-22T22:00:00,-1.9,-6.3,-12.9,42.85,0.0,0,"rain,snow",0.16,2.17,20.2,12.8,20.0,1020.9,100.0,14.2,0.0,0.0,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-22T23:00:00,-2.7,-7.6,-9.9,57.88,0.0,0,snow,0.16,2.33,24.5,14.3,50.0,1019.9,100.0,6.3,0.0,0.0,0,,Overcast,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-23T00:00:00,-3.3,-9.1,-7.3,73.83,0.288,100,snow,0.16,2.49,26.6,18.5,65.0,1019.4,100.0,2.2,0.0,0.0,0,,"Snow, Overcast",snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-23T01:00:00,-3.7,-10.1,-6.1,83.23,0.67,100,snow,0.16,2.64,31.7,21.7,47.0,1017.6,100.0,1.2,0.0,0.0,0,,"Snow, Overcast",snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-23T02:00:00,-4.0,-10.8,-6.1,85.17,1.177,100,snow,0.16,2.8,37.1,23.7,49.0,1015.9,100.0,1.2,0.0,0.0,0,,"Snow, Overcast",snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
"New York City, NY",2016-01-23T03:00:00,-3.7,-11.2,-7.0,77.53,0.758,100,snow,0.16,2.95,45.4,29.8,47.0,1013.8,100.0,2.0,0.0,0.0,0,,"Snow, Overcast",snow,"72505394728,KEWR,KLGA,72502014734,KNYC,72503014732"
